2022/05/01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/05,2,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2022/05/06,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
2022/05/07,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2022/05/08,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022/05/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/10,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2022/05/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/14,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
2022/05/15,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2022/05/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/05/19,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2022/05/20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022/05/21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2022/05/22,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2022/05/23,2,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2022/05/24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022/05/25,4,0,0,1,0,3,0,0,0,1,3,0,2,0,0,0,0,2,0,0
2022/05/26,2,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0
2022/05/27,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2022/05/28,5,0,0,4,1,0,0,0,0,1,4,0,0,1,0,0,2,2,0,0
2022/05/29,16,0,0,0,6,10,0,1,3,5,7,0,6,0,1,0,2,1,4,2
2022/05/30,3,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,0,1,0,0
2022/05/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
