2022/06/01,12,0,1,3,4,4,0,0,0,2,10,0,0,1,1,5,0,0,3,2
2022/06/02,52,0,0,32,10,10,0,0,0,3,49,0,6,2,0,33,4,1,5,1
2022/06/03,35,0,0,14,8,13,0,0,0,4,31,0,6,3,1,11,0,5,9,0
2022/06/04,24,0,0,8,8,8,0,0,2,3,19,0,5,1,0,4,3,3,7,1
2022/06/05,5,0,1,0,3,1,0,0,0,1,4,0,3,0,0,0,0,2,0,0
2022/06/06,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022/06/07,4,0,0,3,1,0,0,0,0,1,3,0,0,1,0,2,0,0,0,1
2022/06/08,4,0,0,1,2,1,0,0,0,0,4,0,0,1,0,1,1,0,1,0
2022/06/09,17,0,0,5,4,8,0,0,0,4,13,0,3,3,0,4,0,0,7,0
2022/06/10,19,0,0,3,12,4,0,0,0,4,15,0,2,5,1,3,0,1,5,2
2022/06/11,4,0,0,3,0,1,0,0,0,1,3,0,1,0,0,3,0,0,0,0
2022/06/12,19,0,0,6,7,6,0,0,0,4,15,0,3,0,0,2,3,3,6,2
2022/06/13,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
2022/06/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/15,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2022/06/16,9,0,0,1,5,3,0,0,0,1,8,0,4,1,0,1,0,1,2,0
2022/06/17,19,0,1,3,7,8,0,0,0,0,19,0,6,1,1,3,1,3,4,0
2022/06/18,18,0,0,5,6,7,0,0,0,4,14,0,5,1,0,4,0,3,3,2
2022/06/19,27,0,0,7,9,11,0,0,0,2,25,0,9,1,1,7,0,6,2,1
2022/06/20,36,0,0,1,11,24,0,0,0,4,32,0,11,3,1,1,2,5,11,2
2022/06/21,3,0,0,0,1,2,0,0,0,2,1,0,1,1,0,0,1,0,0,0
2022/06/22,34,0,1,2,11,20,0,0,0,4,30,0,17,1,0,1,1,1,12,1
2022/06/23,63,0,0,5,25,33,0,0,0,12,51,0,22,9,0,4,3,4,18,3
2022/06/24,63,0,1,12,17,33,0,0,0,15,48,0,20,8,0,6,4,4,21,0
2022/06/25,42,0,0,7,11,24,0,0,0,11,31,0,16,2,0,3,4,5,11,1
2022/06/26,52,0,2,7,20,23,0,0,0,7,45,0,20,1,1,1,7,8,11,3
2022/06/27,79,0,0,12,21,46,0,0,0,19,60,0,31,8,0,11,8,3,15,3
2022/06/28,91,0,1,5,31,54,0,0,0,29,62,0,38,9,0,4,12,2,25,1
2022/06/29,120,0,0,7,50,63,0,0,2,27,91,0,52,14,0,4,11,5,32,2
2022/06/30,135,0,2,15,52,66,0,0,0,28,107,0,57,16,0,9,9,10,29,5
