2022/06/01,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2022/06/02,4,0,0,2,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,0
2022/06/03,5,0,0,2,0,3,0,0,0,0,5,0,1,0,0,1,0,3,0,0
2022/06/04,4,0,0,0,1,3,0,0,0,0,4,0,1,0,1,0,0,1,1,0
2022/06/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/06,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022/06/07,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022/06/08,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022/06/09,6,0,0,4,2,0,0,0,0,0,6,0,1,1,0,3,0,1,0,0
2022/06/10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2022/06/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/12,3,0,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1
2022/06/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/17,4,0,0,3,0,1,0,0,0,1,3,0,0,0,0,3,0,0,1,0
2022/06/18,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2022/06/19,4,0,0,0,2,2,0,0,0,0,4,0,1,0,1,0,1,1,0,0
2022/06/20,4,0,2,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,3,0
2022/06/21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022/06/22,5,0,0,1,3,1,0,0,0,0,5,0,1,1,1,1,0,0,1,0
2022/06/23,11,0,0,1,5,5,0,0,1,1,9,0,6,1,1,1,0,1,1,0
2022/06/24,5,0,0,0,1,4,0,0,0,1,4,0,4,1,0,0,0,0,0,0
2022/06/25,3,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0
2022/06/26,8,0,0,1,4,3,0,0,0,1,7,0,4,0,0,0,2,0,0,2
2022/06/27,16,0,0,1,4,11,0,0,3,3,10,0,9,0,1,1,1,0,4,0
2022/06/28,13,0,0,1,6,6,0,0,0,2,11,0,5,1,0,0,2,2,2,1
2022/06/29,13,0,0,1,3,9,0,0,1,6,6,0,7,2,0,2,0,0,2,0
2022/06/30,18,0,0,0,7,11,0,0,1,3,14,0,7,3,1,0,2,1,2,2
