2022/06/01,5,0,0,1,0,4,0,0,0,3,2,0,2,0,0,1,0,0,2,0
2022/06/02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/04,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022/06/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/09,3,0,0,1,0,2,0,0,1,1,1,0,0,0,0,1,2,0,0,0
2022/06/10,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2022/06/11,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022/06/12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022/06/13,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
2022/06/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/16,3,0,0,0,2,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0
2022/06/17,25,0,0,22,1,2,0,0,0,5,20,0,1,1,0,22,0,0,1,0
2022/06/18,3,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,2,0,0
2022/06/19,7,0,0,0,2,5,0,0,0,4,3,0,5,0,0,0,0,1,1,0
2022/06/20,7,0,0,0,4,3,0,0,1,3,3,0,3,3,0,0,1,0,0,0
2022/06/21,4,0,0,0,2,2,0,0,0,2,2,0,3,0,0,0,1,0,0,0
2022/06/22,6,0,0,1,2,3,0,0,0,2,4,0,3,1,0,1,0,1,0,0
2022/06/23,7,0,1,0,2,4,0,0,0,1,6,0,4,2,0,0,0,0,0,1
2022/06/24,10,0,0,2,4,4,0,0,0,2,8,0,6,2,1,0,0,1,0,0
2022/06/25,9,0,0,3,4,2,0,0,0,2,7,0,3,2,0,1,0,3,0,0
2022/06/26,5,0,0,1,2,2,0,0,0,2,3,0,1,1,0,0,2,1,0,0
2022/06/27,3,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,1,0,0,0
2022/06/28,19,0,0,0,5,14,0,0,1,7,11,0,14,1,1,0,1,0,2,0
2022/06/29,24,0,1,1,5,17,0,0,1,14,9,0,14,3,1,1,0,1,3,1
2022/06/30,7,0,0,1,3,3,0,0,0,3,4,0,3,0,0,1,1,1,1,0
