2022/06/01,3,0,0,1,0,2,0,0,0,1,2,0,2,0,0,0,0,1,0,0
2022/06/02,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0
2022/06/03,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022/06/04,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022/06/05,10,0,1,5,0,4,0,0,0,2,8,0,3,0,0,2,3,1,0,1
2022/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/08,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2022/06/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022/06/11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022/06/12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022/06/13,5,0,0,0,3,2,0,0,0,1,4,0,0,0,0,0,1,1,3,0
2022/06/14,11,0,0,1,4,6,0,0,0,3,7,1,2,4,2,1,0,0,1,1
2022/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/16,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2022/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/18,8,0,0,2,2,4,0,0,0,2,5,1,4,0,0,1,2,0,1,0
2022/06/19,15,0,0,2,9,4,0,0,0,2,12,1,3,0,0,1,0,8,3,0
2022/06/20,14,0,1,0,4,9,0,0,0,5,8,1,5,1,2,0,1,1,3,1
2022/06/21,23,0,0,3,8,12,0,0,0,6,17,0,3,2,0,3,2,3,7,3
2022/06/22,13,0,0,1,7,5,0,0,0,4,9,0,3,0,1,1,0,3,3,2
2022/06/23,18,0,0,3,6,9,0,0,1,2,14,1,7,4,1,1,1,2,2,0
2022/06/24,20,0,0,4,5,11,0,0,1,5,14,0,7,2,0,3,1,5,1,1
2022/06/25,13,0,0,3,6,4,0,0,1,1,10,1,5,0,0,2,0,5,1,0
2022/06/26,9,0,0,1,4,4,0,0,1,1,7,0,1,0,1,1,0,4,1,1
2022/06/27,17,0,0,1,8,8,0,1,0,6,7,3,8,2,0,0,2,0,3,2
2022/06/28,9,0,0,2,4,3,0,0,1,2,6,0,3,1,0,2,0,1,1,1
2022/06/29,11,0,0,0,4,7,0,0,0,5,2,4,6,1,0,0,0,2,2,0
2022/06/30,11,0,0,0,5,6,0,0,0,1,8,2,8,1,0,0,0,1,0,1
