2022/06/01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022/06/02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/05,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2022/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/11,5,0,0,2,1,2,0,0,0,0,5,0,1,0,0,1,0,2,1,0
2022/06/12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2022/06/13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022/06/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/06/18,6,0,0,0,2,4,0,0,0,0,6,0,4,0,0,0,1,1,0,0
2022/06/19,6,0,0,0,3,3,0,0,0,0,6,0,2,0,0,0,1,1,0,2
2022/06/20,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
2022/06/21,3,0,0,0,2,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0
2022/06/22,5,0,0,2,1,2,0,0,0,2,3,0,2,1,0,0,0,2,0,0
2022/06/23,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2022/06/24,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0
2022/06/25,7,0,0,0,3,4,0,0,0,2,5,0,4,1,0,0,0,0,0,2
2022/06/26,18,0,0,0,6,12,0,0,0,1,17,0,6,1,1,0,0,4,2,4
2022/06/27,4,0,0,0,2,2,0,0,0,2,2,0,3,0,0,0,0,0,0,1
2022/06/28,6,0,0,0,1,5,0,0,0,3,3,0,4,1,0,0,0,1,0,0
2022/06/29,9,0,0,0,3,6,0,0,0,3,6,0,6,0,1,0,0,0,1,1
2022/06/30,5,0,0,1,0,4,0,0,0,2,3,0,2,0,0,0,2,1,0,0
